id,PROPERTY TYPE,CITY,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,LATITUDE,LONGITUDE,community,floor
NY_6378,Townhouse,Jamaica,3.0,2.5,Queens,1230.0,6000.0,1955.0,864.0,,40.7031635,-73.8095574,Queens,wood floor
NY_4193,Single Family Residential,Bronx,3.0,2.5,Bronx,1260.0,2500.0,1930.0,1075.0,,40.8645877,-73.8445942,,hardwood floor
NY_4135,Multi-Family (2-4 Unit),Bronx,6.0,3.5,Bronx,2300.0,3998.0,1998.0,759.0,,40.864019,-73.837283,,No
NY_5745,Townhouse,Ozone Park,3.0,1.5,Ozone Park,1216.0,2000.0,1940.0,1030.0,,40.673113,-73.8516999,Ozone Park,wood floor
NY_5920,Multi-Family (2-4 Unit),Bronx,4.0,2.5,Bronx,2155.0,2500.0,1935.0,442.0,,40.8506055,-73.8584808,Bronx,No
NY_6762,Condo/Co-op,Bronx,2.0,1.0,Bronx,1263.0,,1920.0,491.0,,40.8449721,-73.78878909999997,Bronx,No
NY_3205,Single Family Residential,Staten Island,2.0,2.0,Concord,1088.0,3000.0,1925.0,1.0,,40.6131594,-74.0856257,Concord,No
NY_5406,Single Family Residential,Staten Island,3.0,2.0,West Brighton,1120.0,1246.0,1899.0,288.0,,40.6294908,-74.12314040000003,West Brighton,No
NY_10205,Single Family Residential,Staten Island,3.0,3.0,Great Kills,1476.0,5474.0,1935.0,93.0,,40.54977150000001,-74.1380728,Great Kills,No
NY_10581,Condo/Co-op,Douglaston,2.0,2.0,Oak Park at Douglaston,1137.0,,1993.0,162.0,419.0,40.7465923,-73.7345297,Oak Park at Douglaston,wood floor
NY_9814,Multi-Family (2-4 Unit),Bronx,3.0,2.5,Bronx,1536.0,2374.0,1920.0,1031.0,,40.8415588,-73.8360021,Bronx,hardwood floor
NY_2358,Condo/Co-op,Flushing,1.0,1.0,Mainstay Section 1,750.0,,1955.0,106.0,,40.7352898,-73.82249909999999,Mainstay Section 1,No
NY_5879,Multi-Family (2-4 Unit),Bronx,5.0,2.0,Bronx,3228.0,2700.0,1955.0,737.0,,40.84576,-73.856931,Bronx,No
NY_68,Single Family Residential,Bayside,4.0,5.0,Bayside,4100.0,6941.0,2007.0,884.0,,40.7745297,-73.77152690000001,Bayside,wood floor
NY_5115,Townhouse,Astoria,3.0,2.0,Astoria,1064.0,1149.0,1925.0,179.0,,40.771113,-73.9325829,Astoria,No
NY_5799,Multi-Family (2-4 Unit),Ozone Park,4.0,3.0,Ozone Park,1608.0,2500.0,1925.0,394.0,,40.671945,-73.838831,Ozone Park,wood floor
NY_10698,Condo/Co-op,Bronx,1.0,1.0,Riverdale,800.0,,1961.0,94.0,,40.89614470000001,-73.89873390000002,Riverdale,No
NY_504,Townhouse,Staten Island,4.0,4.0,Annandale,2992.0,6000.0,1994.0,842.0,,40.5461468,-74.1785288,Annandale,No
NY_1121,Single Family Residential,Staten Island,3.0,4.0,Sunset Hill,3300.0,7000.0,1960.0,85.0,,40.62193120000001,-74.1059417,Sunset Hill,No
NY_9846,Condo/Co-op,Bronx,1.0,1.0,Bronx,491.0,19998.0,1965.0,382.0,378.0,40.8461432,-73.8327858,Bronx,No
NY_9600,Multi-Family (2-4 Unit),Bronx,6.0,3.0,Bronx,2624.0,2626.0,1964.0,1011.0,,40.8296365,-73.8201936,Bronx,No
NY_6582,Multi-Family (2-4 Unit),Bronx,4.0,2.0,Bronx,1512.0,2374.0,1925.0,80.0,,40.84018,-73.8698743,Bronx,No
NY_2110,Condo/Co-op,Bayside,3.0,1.0,Bell Park Gardens,936.0,,1950.0,537.0,,40.7411591,-73.7579363,Bell Park Gardens,wood floor
NY_1194,Multi-Family (2-4 Unit),Ozone Park,5.0,5.0,Ozone Park,2400.0,2000.0,1915.0,725.0,,40.684959,-73.85425699999998,Ozone Park,wood floor
NY_2961,Single Family Residential,S. Ozone Park,3.0,1.0,S. Ozone Park,1300.0,2200.0,1925.0,417.0,,40.674253,-73.82153000000002,S. Ozone Park,wood floor
NY_1300,Condo/Co-op,Bronx,1.0,1.0,Bronx,783.0,,1941.0,376.0,505.0,40.88083889999999,-73.91731300000002,Bronx,No
NY_10154,Townhouse,Staten Island,5.0,3.0,Great Kills,1670.0,5600.0,1950.0,250.0,,40.5423463,-74.15140670000002,Great Kills,No
NY_10270,Single Family Residential,Staten Island,3.0,3.0,Lower Todt Hill,1080.0,4465.0,1920.0,611.0,,40.6043993,-74.1188804,Lower Todt Hill,No
NY_3260,Condo/Co-op,Rockaway Park,2.0,2.5,Belle Shores Condos,1385.0,,2008.0,495.0,425.0,40.5832304,-73.82140759999999,Belle Shores Condos,wood floor
NY_7874,Single Family Residential,Staten Island,2.0,2.0,Mariners Harbor,1270.0,2624.0,1992.0,513.0,,40.6390468,-74.1644754,Mariners Harbor,No
NY_1712,Single Family Residential,E. Elmhurst,4.0,2.0,E. Elmhurst,2328.0,2160.0,1940.0,827.0,,40.764802,-73.871927,E. Elmhurst,wood floor
NY_8593,Single Family Residential,Laurelton,5.0,3.25,Laurelton,1424.0,3200.0,1935.0,501.0,,40.679923,-73.741737,Laurelton,wood floor
NY_4305,Single Family Residential,Bronx,3.0,1.5,Bronx,1355.0,1860.0,1955.0,288.0,,40.887942,-73.8486719,Bronx,No
NY_3451,Condo/Co-op,Beechhurst,1.0,1.0,Cryder House,1100.0,,1962.0,582.0,,40.7945375,-73.79653459999999,Cryder House,No
NY_6827,Condo/Co-op,Bronx,0.0,1.0,Bronx,500.0,,1941.0,345.0,,40.8261195,-73.922434,Bronx,No
NY_5675,Multi-Family (2-4 Unit),Woodside,6.0,5.0,Woodside,3300.0,1521.0,2005.0,746.0,,40.747462,-73.90288340000002,Woodside,wood floor
NY_6129,Multi-Family (2-4 Unit),Maspeth,5.0,3.0,Maspeth Plateau,3762.0,3633.0,1934.0,852.0,,40.729385,-73.897948,Maspeth Plateau,wood floor
NY_6535,Multi-Family (2-4 Unit),Astoria,5.0,3.0,Astoria,3720.0,2880.0,1930.0,443.0,,40.766055,-73.910682,Astoria,wood floor
NY_8344,Multi-Family (2-4 Unit),College Point,6.0,3.0,College Point,3100.0,3100.0,1920.0,981.0,,40.791891,-73.845837,College Point,wood floor
NY_931,Multi-Family (2-4 Unit),Bronx,12.0,3.0,Bronx,3393.0,1925.0,1905.0,633.0,,40.8209615,-73.9028993,Bronx,No
NY_910,Multi-Family (2-4 Unit),Bronx,5.0,2.0,Bronx,3733.0,2160.0,1899.0,1086.0,,40.828992,-73.912207,Bronx,No
NY_5968,Multi-Family (2-4 Unit),Rosedale,4.0,2.5,Rosedale,1400.0,4600.0,1960.0,365.0,,40.65719,-73.730875,Rosedale,wood floor
NY_2766,Condo/Co-op,Jackson Heights,2.0,1.5,Southridge 1,700.0,,1958.0,436.0,,40.7562792,-73.8758052,Southridge 1,No
NY_8611,Single Family Residential,Jamaica,4.0,4.0,Laurelton,1720.0,2500.0,2006.0,327.0,,40.6772539,-73.74895790000002,Laurelton,wood floor
NY_10592,Condo/Co-op,Little Neck,2.0,1.0,Deepdale Gardens,960.0,,1950.0,116.0,,40.7599207,-73.723028,Deepdale Gardens,wood floor
NY_7509,Multi-Family (2-4 Unit),Bronx,3.0,2.0,Bronx,1642.0,1642.0,1935.0,1090.0,,40.87869,-73.866553,Bronx,hardwood floor
NY_2806,Condo/Co-op,Jackson Heights,1.0,1.0,Colonial Arms Condo,938.0,,1929.0,169.0,429.0,40.7531581,-73.884264,Colonial Arms Condo,wood floor
NY_8445,Condo/Co-op,College Point,2.0,2.0,Bay Park,950.0,,1987.0,75.0,433.0,40.7906644,-73.8532617,Bay Park,wood floor
NY_6114,Multi-Family (2-4 Unit),Maspeth,6.0,2.0,Maspeth,1648.0,3183.0,1920.0,296.0,,40.718336,-73.906018,Maspeth,wood floor
NY_9566,Single Family Residential,Richmond Hill N.,6.0,2.5,North Richmond Hill,2200.0,4324.0,1901.0,535.0,,40.696929,-73.84255999999998,North Richmond Hill,wood floor
NY_6022,Multi-Family (2-4 Unit),Richmond Hill S.,6.0,2.0,Richmond Hill S.,2000.0,2500.0,1920.0,33.0,,40.695017,-73.81870699999997,Richmond Hill S.,No
NY_221,Condo/Co-op,Astoria,1.0,1.0,Santorini,880.0,,2007.0,365.0,413.0,40.7576047,-73.9305693,Santorini,wood floor
NY_9166,Townhouse,Staten Island,4.0,4.0,Port Richmond,1136.0,4521.0,1930.0,493.0,,40.6336565,-74.1315429,Port Richmond,No
NY_7681,Condo/Co-op,Staten Island,2.0,1.0,Rossville,978.0,978.0,1985.0,362.0,269.0,40.5462518,-74.21426600000002,Rossville,No
NY_1295,Condo/Co-op,Bronx,1.0,1.0,Riverdale,900.0,,1956.0,402.0,,40.8866671,-73.9083796,Riverdale,No
